01,73734435247,20220101011510,20220101012608,11,0.0,1.5,0.5,100,true
01,73734435247,20220107020430,20220107021549,11,0.0,1.5,0.5,100,true
01,73734435247,20220115041413,20220115042056,11,0.0,1.5,0.5,100,true
01,73734435247,20220120052713,20220120054046,11,0.0,1.5,0.5,100,true
01,73734435247,20220214080015,20220214082542,11,0.0,1.5,0.5,100,true
01,73734435247,20220217163924,20220217164708,11,0.0,1.5,0.5,100,true
01,73734435247,20220303005032,20220303011256,11,0.0,1.5,0.5,100,true
01,73734435247,20220309081440,20220309082320,11,0.0,1.5,0.5,100,true
01,73734435247,20220324182135,20220324184651,11,0.0,1.5,0.5,100,true
01,73734435247,20220403214710,20220403215047,11,0.0,1.5,0.5,100,true
01,73734435307,20220101011510,20220101012510,11,0.0,1.5,0.5,100,true
01,73734435307,20220117033125,20220117035559,11,0.0,1.5,0.5,100,true
01,73734435307,20220212082605,20220212084213,11,0.0,1.5,0.5,100,true
01,73734435307,20220226091515,20220226092839,11,0.0,1.5,0.5,100,true
01,73734435307,20220326152509,20220326153046,11,0.0,1.5,0.5,100,true
01,73734435307,20220328024611,20220328030816,11,0.0,1.5,0.5,100,true
01,73734435307,20220415025710,20220415030742,11,0.0,1.5,0.5,100,true
01,73734435307,20220423072728,20220423074808,11,0.0,1.5,0.5,100,true
01,73734435307,20220501125602,20220501131931,11,0.0,1.5,0.5,100,true
01,73734435307,20220501125620,20220501131925,11,0.0,1.5,0.5,100,true
01,73734435343,20220101011510,20220101011901,06,100.0,1.0,0.0,300,false
01,73734435343,20220119081551,20220119082827,06,100.0,1.0,0.0,300,false
01,73734435343,20220122115730,20220122121729,06,100.0,1.0,0.0,300,false
01,73734435343,20220212134450,20220212140127,06,100.0,1.0,0.0,300,false
01,73734435343,20220225213430,20220225220116,06,100.0,1.0,0.0,300,false
01,73734435343,20220316001018,20220316002132,06,100.0,1.0,0.0,300,false
01,73734435343,20220328031838,20220328034028,06,100.0,1.0,0.0,300,false
01,73734435343,20220414101935,20220414102759,06,100.0,1.0,0.0,300,false
01,73734435343,20220416202505,20220416203159,06,100.0,1.0,0.0,300,false
01,73734435343,20220507015054,20220507020902,06,100.0,1.0,0.0,300,false
02,73734435567,20220101011510,20220101013936,06,100.0,1.0,0.0,300,false
02,73734435567,20220120061114,20220120062916,06,100.0,1.0,0.0,300,false
02,73734435567,20220204133224,20220204134129,06,100.0,1.0,0.0,300,false
02,73734435567,20220215210111,20220215210606,06,100.0,1.0,0.0,300,false
02,73734435567,20220314043759,20220314043904,06,100.0,1.0,0.0,300,false
02,73734435567,20220403103425,20220403105744,06,100.0,1.0,0.0,300,false
02,73734435567,20220423113107,20220423113558,06,100.0,1.0,0.0,300,false
02,73734435567,20220513163632,20220513164750,06,100.0,1.0,0.0,300,false
02,73734435567,20220521011112,20220521013443,06,100.0,1.0,0.0,300,false
02,73734435567,20220619083307,20220619083639,06,100.0,1.0,0.0,300,false
01,73734435643,20220101011510,20220101012203,03,0.0,1.5,0.0,0,false
01,73734435643,20220113065940,20220113070100,03,0.0,1.5,0.0,0,false
01,73734435643,20220209113912,20220209113931,03,0.0,1.5,0.0,0,false
01,73734435643,20220223121900,20220223122742,03,0.0,1.5,0.0,0,false
01,73734435643,20220225193557,20220225200300,03,0.0,1.5,0.0,0,false
01,73734435643,20220322065712,20220322071627,03,0.0,1.5,0.0,0,false
01,73734435643,20220323175858,20220323180409,03,0.0,1.5,0.0,0,false
01,73734435643,20220401024107,20220401024221,03,0.0,1.5,0.0,0,false
01,73734435643,20220418090617,20220418093442,03,0.0,1.5,0.0,0,false
01,73734435643,20220511104130,20220511110510,03,0.0,1.5,0.0,0,false
02,73734435727,20220101011510,20220101013607,03,0.0,1.5,0.0,0,false
02,73734435727,20220121053210,20220121054537,03,0.0,1.5,0.0,0,false
02,73734435727,20220214135557,20220214141714,03,0.0,1.5,0.0,0,false
02,73734435727,20220219201742,20220219203833,03,0.0,1.5,0.0,0,false
02,73734435727,20220227073402,20220227074543,03,0.0,1.5,0.0,0,false
02,73734435727,20220303165128,20220303171401,03,0.0,1.5,0.0,0,false
02,73734435727,20220305233723,20220306000507,03,0.0,1.5,0.0,0,false
02,73734435727,20220320010239,20220320011714,03,0.0,1.5,0.0,0,false
02,73734435727,20220322112411,20220322114226,03,0.0,1.5,0.0,0,false
02,73734435727,20220412204913,20220412210034,03,0.0,1.5,0.0,0,false
01,73734435819,20220101011510,20220101011722,06,100.0,1.0,0.0,300,false
01,73734435819,20220105080832,20220105083617,06,100.0,1.0,0.0,300,false
01,73734435819,20220117113702,20220117114847,06,100.0,1.0,0.0,300,false
01,73734435819,20220123161259,20220123162740,06,100.0,1.0,0.0,300,false
01,73734435819,20220130020919,20220130021122,06,100.0,1.0,0.0,300,false
01,73734435819,20220130093546,20220130095338,06,100.0,1.0,0.0,300,false
01,73734435819,20220223203501,20220223210207,06,100.0,1.0,0.0,300,false
01,73734435819,20220223211827,20220223212229,06,100.0,1.0,0.0,300,false
01,73734435819,20220225055438,20220225062257,06,100.0,1.0,0.0,300,false
01,73734435819,20220303111927,20220303112353,06,100.0,1.0,0.0,300,false
01,73734436027,20220101011510,20220101014349,03,0.0,1.5,0.0,0,false
01,73734436027,20220113042341,20220113042812,03,0.0,1.5,0.0,0,false
01,73734436027,20220205153520,20220205154820,03,0.0,1.5,0.0,0,false
01,73734436027,20220219030352,20220219032749,03,0.0,1.5,0.0,0,false
01,73734436027,20220315034444,20220315034834,03,0.0,1.5,0.0,0,false
01,73734436027,20220408143233,20220408144909,03,0.0,1.5,0.0,0,false
01,73734436027,20220430172117,20220430172824,03,0.0,1.5,0.0,0,false
01,73734436027,20220515181204,20220515181914,03,0.0,1.5,0.0,0,false
01,73734436027,20220522202408,20220522203212,03,0.0,1.5,0.0,0,false
01,73734436027,20220526203233,20220526205235,03,0.0,1.5,0.0,0,false
02,73734436143,20220101011510,20220101013716,03,0.0,1.5,0.0,0,false
02,73734436143,20220112050945,20220112053425,03,0.0,1.5,0.0,0,false
02,73734436143,20220206103014,20220206103858,03,0.0,1.5,0.0,0,false
02,73734436143,20220303185246,20220303190453,03,0.0,1.5,0.0,0,false
02,73734436143,20220304040752,20220304041002,03,0.0,1.5,0.0,0,false
02,73734436143,20220322111356,20220322112611,03,0.0,1.5,0.0,0,false
02,73734436143,20220325162757,20220325163225,03,0.0,1.5,0.0,0,false
02,73734436143,20220416235711,20220417000752,03,0.0,1.5,0.0,0,false
02,73734436143,20220418104936,20220418105619,03,0.0,1.5,0.0,0,false
02,73734436143,20220428124156,20220428125732,03,0.0,1.5,0.0,0,false
02,73734436399,20220101011510,20220101012642,06,100.0,1.0,0.0,300,false
02,73734436399,20220110021356,20220110024013,06,100.0,1.0,0.0,300,false
02,73734436399,20220125054137,20220125055748,06,100.0,1.0,0.0,300,false
02,73734436399,20220209153702,20220209154014,06,100.0,1.0,0.0,300,false
02,73734436399,20220304030600,20220304032822,06,100.0,1.0,0.0,300,false
02,73734436399,20220304112530,20220304115101,06,100.0,1.0,0.0,300,false
02,73734436399,20220325195901,20220325201307,06,100.0,1.0,0.0,300,false
02,73734436399,20220401004547,20220401005114,06,100.0,1.0,0.0,300,false
02,73734436399,20220401093133,20220401095140,06,100.0,1.0,0.0,300,false
02,73734436399,20220401133119,20220401134355,06,100.0,1.0,0.0,300,false
01,73734436687,20220101011510,20220101013431,06,100.0,1.0,0.0,300,false
01,73734436687,20220129050400,20220129051927,06,100.0,1.0,0.0,300,false
01,73734436687,20220131145426,20220131151947,06,100.0,1.0,0.0,300,false
01,73734436687,20220221171634,20220221173613,06,100.0,1.0,0.0,300,false
01,73734436687,20220306011555,20220306012317,06,100.0,1.0,0.0,300,false
01,73734436687,20220331080244,20220331081036,06,100.0,1.0,0.0,300,false
01,73734436687,20220403122241,20220403125049,06,100.0,1.0,0.0,300,false
01,73734436687,20220422200007,20220422200254,06,100.0,1.0,0.0,300,false
01,73734436687,20220504210421,20220504212858,06,100.0,1.0,0.0,300,false
01,73734436687,20220601040104,20220601043053,06,100.0,1.0,0.0,300,false
02,73734437359,20220101011510,20220101014437,11,0.0,1.5,0.5,100,true
02,73734437359,20220126053851,20220126055218,11,0.0,1.5,0.5,100,true
02,73734437359,20220212163057,20220212163819,11,0.0,1.5,0.5,100,true
02,73734437359,20220301190159,20220301191627,11,0.0,1.5,0.5,100,true
02,73734437359,20220317220911,20220317221225,11,0.0,1.5,0.5,100,true
02,73734437359,20220326225706,20220326232525,11,0.0,1.5,0.5,100,true
02,73734437359,20220421104709,20220421111427,11,0.0,1.5,0.5,100,true
02,73734437359,20220508134441,20220508140146,11,0.0,1.5,0.5,100,true
02,73734437359,20220605193200,20220605195049,11,0.0,1.5,0.5,100,true
02,73734437359,20220619062130,20220619063911,11,0.0,1.5,0.5,100,true
02,73734437743,20220101011510,20220101013827,03,0.0,1.5,0.0,0,false
02,73734437743,20220101031207,20220101031434,03,0.0,1.5,0.0,0,false
02,73734437743,20220128060252,20220128060924,03,0.0,1.5,0.0,0,false
02,73734437743,20220218102625,20220218104613,03,0.0,1.5,0.0,0,false
02,73734437743,20220307192443,20220307194620,03,0.0,1.5,0.0,0,false
02,73734437743,20220326212546,20220326215346,03,0.0,1.5,0.0,0,false
02,73734437743,20220330040331,20220330041042,03,0.0,1.5,0.0,0,false
02,73734437743,20220405145815,20220405150240,03,0.0,1.5,0.0,0,false
02,73734437743,20220424161620,20220424164014,03,0.0,1.5,0.0,0,false
02,73734437743,20220521032450,20220521034753,03,0.0,1.5,0.0,0,false
01,73734437947,20220101011510,20220101013234,03,0.0,1.5,0.0,0,false
01,73734437947,20220124114410,20220124121147,03,0.0,1.5,0.0,0,false
01,73734437947,20220128204547,20220128210212,03,0.0,1.5,0.0,0,false
01,73734437947,20220225013619,20220225015542,03,0.0,1.5,0.0,0,false
01,73734437947,20220304132033,20220304134950,03,0.0,1.5,0.0,0,false
01,73734437947,20220311231835,20220311233944,03,0.0,1.5,0.0,0,false
01,73734437947,20220326042720,20220326044102,03,0.0,1.5,0.0,0,false
01,73734437947,20220423073347,20220423073525,03,0.0,1.5,0.0,0,false
01,73734437947,20220428132927,20220428133455,03,0.0,1.5,0.0,0,false
01,73734437947,20220517223827,20220517225936,03,0.0,1.5,0.0,0,false
02,73734438379,20220101011510,20220101014054,06,100.0,1.0,0.0,300,false
02,73734438379,20220128112922,20220128113352,06,100.0,1.0,0.0,300,false
02,73734438379,20220215150918,20220215152309,06,100.0,1.0,0.0,300,false
02,73734438379,20220218021335,20220218022535,06,100.0,1.0,0.0,300,false
02,73734438379,20220305131559,20220305133537,06,100.0,1.0,0.0,300,false
02,73734438379,20220312224508,20220312225115,06,100.0,1.0,0.0,300,false
02,73734438379,20220328084936,20220328091902,06,100.0,1.0,0.0,300,false
02,73734438379,20220420173113,20220420175452,06,100.0,1.0,0.0,300,false
02,73734438379,20220427042029,20220427044659,06,100.0,1.0,0.0,300,false
02,73734438379,20220428063832,20220428064625,06,100.0,1.0,0.0,300,false
01,73734438607,20220101011510,20220101012747,11,0.0,1.5,0.5,100,true
01,73734438607,20220119011729,20220119012520,11,0.0,1.5,0.5,100,true
01,73734438607,20220204065403,20220204071404,11,0.0,1.5,0.5,100,true
01,73734438607,20220204184622,20220204190903,11,0.0,1.5,0.5,100,true
01,73734438607,20220302200714,20220302201938,11,0.0,1.5,0.5,100,true
01,73734438607,20220331025406,20220331031614,11,0.0,1.5,0.5,100,true
01,73734438607,20220414054125,20220414055810,11,0.0,1.5,0.5,100,true
01,73734438607,20220510151643,20220510154257,11,0.0,1.5,0.5,100,true
01,73734438607,20220531162510,20220531162535,11,0.0,1.5,0.5,100,true
01,73734438607,20220531175416,20220531181425,11,0.0,1.5,0.5,100,true
01,73734438843,20220101011510,20220101014206,11,0.0,1.5,0.5,100,true
01,73734438843,20220103012515,20220103012522,11,0.0,1.5,0.5,100,true
01,73734438843,20220121102721,20220121103155,11,0.0,1.5,0.5,100,true
01,73734438843,20220201173259,20220201175811,11,0.0,1.5,0.5,100,true
01,73734438843,20220302020347,20220302022631,11,0.0,1.5,0.5,100,true
01,73734438843,20220312050033,20220312052523,11,0.0,1.5,0.5,100,true
01,73734438843,20220409065109,20220409071012,11,0.0,1.5,0.5,100,true
01,73734438843,20220501071902,20220501074516,11,0.0,1.5,0.5,100,true
01,73734438843,20220504123502,20220504125729,11,0.0,1.5,0.5,100,true
01,73734438843,20220521163730,20220521164007,11,0.0,1.5,0.5,100,true
01,73734440427,20220101011510,20220101014447,03,0.0,1.5,0.0,0,false
01,73734440427,20220103082142,20220103083435,03,0.0,1.5,0.0,0,false
01,73734440427,20220129200317,20220129202316,03,0.0,1.5,0.0,0,false
01,73734440427,20220204221928,20220204224005,03,0.0,1.5,0.0,0,false
01,73734440427,20220215034738,20220215041338,03,0.0,1.5,0.0,0,false
01,73734440427,20220313055930,20220313060436,03,0.0,1.5,0.0,0,false
01,73734440427,20220318140747,20220318141509,03,0.0,1.5,0.0,0,false
01,73734440427,20220331182635,20220331183544,03,0.0,1.5,0.0,0,false
01,73734440427,20220419051446,20220419054036,03,0.0,1.5,0.0,0,false
01,73734440427,20220426110611,20220426111617,03,0.0,1.5,0.0,0,false
01,73734440719,20220101011510,20220101014308,06,100.0,1.0,0.0,300,false
01,73734440719,20220109105535,20220109111455,06,100.0,1.0,0.0,300,false
01,73734440719,20220127182239,20220127184630,06,100.0,1.0,0.0,300,false
01,73734440719,20220211051422,20220211052641,06,100.0,1.0,0.0,300,false
01,73734440719,20220221124812,20220221125233,06,100.0,1.0,0.0,300,false
01,73734440719,20220303225553,20220303231224,06,100.0,1.0,0.0,300,false
01,73734440719,20220319040101,20220319042156,06,100.0,1.0,0.0,300,false
01,73734440719,20220323155602,20220323160012,06,100.0,1.0,0.0,300,false
01,73734440719,20220408230257,20220408232315,06,100.0,1.0,0.0,300,false
01,73734440719,20220415011626,20220415012134,06,100.0,1.0,0.0,300,false
01,73734441019,20220101011510,20220101011614,06,100.0,1.0,0.0,300,false
01,73734441019,20220123042914,20220123045223,06,100.0,1.0,0.0,300,false
01,73734441019,20220205162710,20220205162725,06,100.0,1.0,0.0,300,false
01,73734441019,20220221004910,20220221010037,06,100.0,1.0,0.0,300,false
01,73734441019,20220225113641,20220225114530,06,100.0,1.0,0.0,300,false
01,73734441019,20220315193802,20220315194926,06,100.0,1.0,0.0,300,false
01,73734441019,20220319002848,20220319004533,06,100.0,1.0,0.0,300,false
01,73734441019,20220327105411,20220327110946,06,100.0,1.0,0.0,300,false
01,73734441019,20220408172752,20220408175549,06,100.0,1.0,0.0,300,false
01,73734441019,20220430203550,20220430204635,06,100.0,1.0,0.0,300,false
01,73734441643,20220101011510,20220101012806,11,0.0,1.5,0.5,100,true
01,73734441643,20220125020507,20220125023119,11,0.0,1.5,0.5,100,true
01,73734441643,20220216131454,20220216133347,11,0.0,1.5,0.5,100,true
01,73734441643,20220301145455,20220301150336,11,0.0,1.5,0.5,100,true
01,73734441643,20220326154621,20220326155439,11,0.0,1.5,0.5,100,true
01,73734441643,20220405024406,20220405024721,11,0.0,1.5,0.5,100,true
01,73734441643,20220406112716,20220406114022,11,0.0,1.5,0.5,100,true
01,73734441643,20220423224910,20220423225754,11,0.0,1.5,0.5,100,true
01,73734441643,20220506075722,20220506081553,11,0.0,1.5,0.5,100,true
01,73734441643,20220526122343,20220526122810,11,0.0,1.5,0.5,100,true
01,73734442987,20220101011510,20220101013133,11,0.0,1.5,0.5,100,true
01,73734442987,20220123085554,20220123085921,11,0.0,1.5,0.5,100,true
01,73734442987,20220204181459,20220204183340,11,0.0,1.5,0.5,100,true
01,73734442987,20220221000846,20220221002747,11,0.0,1.5,0.5,100,true
01,73734442987,20220316024833,20220316025039,11,0.0,1.5,0.5,100,true
01,73734442987,20220408081033,20220408082311,11,0.0,1.5,0.5,100,true
01,73734442987,20220410120704,20220410122024,11,0.0,1.5,0.5,100,true
01,73734442987,20220413180727,20220413181906,11,0.0,1.5,0.5,100,true
01,73734442987,20220512032052,20220512034346,11,0.0,1.5,0.5,100,true
01,73734442987,20220609070906,20220609072356,11,0.0,1.5,0.5,100,true
01,73734443707,20220101011510,20220101011653,06,100.0,1.0,0.0,300,false
01,73734443707,20220129125526,20220129131500,06,100.0,1.0,0.0,300,false
01,73734443707,20220216000827,20220216002141,06,100.0,1.0,0.0,300,false
01,73734443707,20220218072137,20220218072650,06,100.0,1.0,0.0,300,false
01,73734443707,20220316085240,20220316085402,06,100.0,1.0,0.0,300,false
01,73734443707,20220412144119,20220412151035,06,100.0,1.0,0.0,300,false
01,73734443707,20220416190005,20220416192947,06,100.0,1.0,0.0,300,false
01,73734443707,20220425015711,20220425020404,06,100.0,1.0,0.0,300,false
01,73734443707,20220524094720,20220524101208,06,100.0,1.0,0.0,300,false
01,73734443707,20220617181600,20220617181815,06,100.0,1.0,0.0,300,false
02,73734444079,20220101011510,20220101011526,11,0.0,1.5,0.5,100,true
02,73734444079,20220126023422,20220126024443,11,0.0,1.5,0.5,100,true
02,73734444079,20220224053810,20220224054139,11,0.0,1.5,0.5,100,true
02,73734444079,20220316170031,20220316172327,11,0.0,1.5,0.5,100,true
02,73734444079,20220324183532,20220324185131,11,0.0,1.5,0.5,100,true
02,73734444079,20220406012318,20220406014850,11,0.0,1.5,0.5,100,true
02,73734444079,20220417052334,20220417055105,11,0.0,1.5,0.5,100,true
02,73734444079,20220425143425,20220425145806,11,0.0,1.5,0.5,100,true
02,73734444079,20220425163605,20220425165608,11,0.0,1.5,0.5,100,true
02,73734444079,20220425172457,20220425174249,11,0.0,1.5,0.5,100,true
02,73734444459,20220101011510,20220101012640,11,0.0,1.5,0.5,100,true
02,73734444459,20220127072941,20220127074458,11,0.0,1.5,0.5,100,true
02,73734444459,20220131092615,20220131095404,11,0.0,1.5,0.5,100,true
02,73734444459,20220208171554,20220208172225,11,0.0,1.5,0.5,100,true
02,73734444459,20220225050118,20220225050439,11,0.0,1.5,0.5,100,true
02,73734444459,20220314095832,20220314102822,11,0.0,1.5,0.5,100,true
02,73734444459,20220406195835,20220406202220,11,0.0,1.5,0.5,100,true
02,73734444459,20220429071931,20220429073107,11,0.0,1.5,0.5,100,true
02,73734444459,20220527110926,20220527112100,11,0.0,1.5,0.5,100,true
02,73734444459,20220613124759,20220613131142,11,0.0,1.5,0.5,100,true
02,73734444847,20220101011510,20220101011728,06,100.0,1.0,0.0,300,false
02,73734444847,20220112012943,20220112014230,06,100.0,1.0,0.0,300,false
02,73734444847,20220123093855,20220123095602,06,100.0,1.0,0.0,300,false
02,73734444847,20220207194630,20220207200619,06,100.0,1.0,0.0,300,false
02,73734444847,20220208050212,20220208050825,06,100.0,1.0,0.0,300,false
02,73734444847,20220216130059,20220216131105,06,100.0,1.0,0.0,300,false
02,73734444847,20220308222828,20220308223220,06,100.0,1.0,0.0,300,false
02,73734444847,20220326084625,20220326090311,06,100.0,1.0,0.0,300,false
02,73734444847,20220414164746,20220414170459,06,100.0,1.0,0.0,300,false
02,73734444847,20220424205714,20220424211102,06,100.0,1.0,0.0,300,false
02,73734445647,20220101011510,20220101013646,11,0.0,1.5,0.5,100,true
02,73734445647,20220118091151,20220118093929,11,0.0,1.5,0.5,100,true
02,73734445647,20220206151701,20220206151951,11,0.0,1.5,0.5,100,true
02,73734445647,20220228212451,20220228213920,11,0.0,1.5,0.5,100,true
02,73734445647,20220312044333,20220312050433,11,0.0,1.5,0.5,100,true
02,73734445647,20220408104521,20220408105815,11,0.0,1.5,0.5,100,true
02,73734445647,20220503115304,20220503121311,11,0.0,1.5,0.5,100,true
02,73734445647,20220519205832,20220519212528,11,0.0,1.5,0.5,100,true
02,73734445647,20220530005254,20220530005319,11,0.0,1.5,0.5,100,true
02,73734445647,20220622051849,20220622054742,11,0.0,1.5,0.5,100,true
01,73734447343,20220101011510,20220101013948,06,100.0,1.0,0.0,300,false
01,73734447343,20220102103724,20220102105340,06,100.0,1.0,0.0,300,false
01,73734447343,20220131170727,20220131171445,06,100.0,1.0,0.0,300,false
01,73734447343,20220220031133,20220220031514,06,100.0,1.0,0.0,300,false
01,73734447343,20220306032757,20220306034711,06,100.0,1.0,0.0,300,false
01,73734447343,20220319042415,20220319043021,06,100.0,1.0,0.0,300,false
01,73734447343,20220402140141,20220402141856,06,100.0,1.0,0.0,300,false
01,73734447343,20220416214707,20220416221430,06,100.0,1.0,0.0,300,false
01,73734447343,20220501051504,20220501053246,06,100.0,1.0,0.0,300,false
01,73734447343,20220501083842,20220501090448,06,100.0,1.0,0.0,300,false
02,73734447787,20220101011510,20220101013939,11,0.0,1.5,0.5,100,true
